Year,Month,Commodity No,Commodity,UN code,Country Name,Import Value (BD),Import Value (USA $),Import Weight (KG),Import Quantity,UM,Import_Date
2023,12 December,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TN,TUNISIA,740.029,1968.162234042553,13.387,73.0,NO,2023-12-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AE,UNITED ARAB EMIRATES,3058.376,8133.978723404254,367.471,1368.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BE,BELGIUM,48.325,128.52393617021278,0.25,1.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CH,SWITZERLAND,227.911,606.1462765957447,1.0,1.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,DO,DOMINICAN REPUBLIC,382.58,1017.5,95.768,212.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,EG,EGYPT,3104.779,8257.390957446809,307.641,923.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ES,SPAIN,5183.067,13784.752659574468,337.975,863.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,HT,HAITI,45.672,121.46808510638296,3.1,13.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ID,INDONESIA,13536.529,36001.40691489361,1115.471,3191.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IN,INDIA,233558.991,621167.5292553192,51940.524,207617.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IT,ITALY,22469.251000000004,59758.64627659576,341.053,886.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MY,MALAYSIA,693.2379999999999,1843.718085106383,495.94700000000006,173.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NI,NICARAGUA,2107.29,5604.494680851064,124.518,436.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NL,NETHERLANDS,361.745,962.0877659574468,10.0,1.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PK,PAKISTAN,31614.918000000005,84082.22872340427,1914.337,6423.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PT,PORTUGAL,33476.10400000001,89032.19148936172,874.8739999999999,3824.83,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RO,ROMANIA,92.569,246.19414893617025,7.509,20.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SV,EL SALVADOR,60.642,161.281914893617,4.567,18.0,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TH,THAILAND,2683.138,7136.005319148936,944.93,1880.25,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TR,TURKEY,75061.02900000001,199630.39627659577,6150.040000000002,23811.5,NO,2023-05-01
2023,05 May,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,UZ,UZBEKISTAN,773.512,2057.2127659574467,59.682,560.0,NO,2023-05-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,UZ,UZBEKISTAN,1.338,3.5585106382978724,0.152,1.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GR,GREECE,95.307,253.4760638297872,24.738,5.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SL,SIERRA LEONE,30.102,80.05851063829788,4.798,9.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SK,SLOVAKIA,13.142,34.952127659574465,1.5,10.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RO,ROMANIA,49.914,132.75,9.006,13.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PE,PERU,300.36800000000005,798.8510638297873,3.937,20.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RS,SERBIA,117.82599999999998,313.36702127659566,4.223,26.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AL,ALBANIA,593.542,1578.5691489361702,14.38,51.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PH,PHILIPPINES,193.519,514.6781914893617,31.349,60.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MU,MAURITIUS,179.56399999999996,477.56382978723394,21.031,62.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MK,MACEDONIA,408.1110000000001,1085.401595744681,42.033,78.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BG,BULGARIA,1573.396,4184.563829787234,288.00700000000006,318.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SV,EL SALVADOR,2511.525,6679.587765957446,110.40500000000002,453.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,LK,SRI LANKA,2816.8120000000004,7491.521276595746,155.28900000000002,597.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KH,CAMBODIA,16434.878,43709.78191489362,1512.364,3422.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TH,THAILAND,18042.322,47984.89893617021,4584.9710000000005,15544.0,NO,2023-09-01
2023,09 September,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BD,BANGLADESH,96970.72900000002,257900.8750000001,17776.366999999973,58631.0,NO,2023-09-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BZ,BELIZE,4.021,10.694148936170212,0.44,1.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PH,PHILIPPINES,16.158,42.97340425531915,1.85,2.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,HK,HONG KONG,48.96,130.2127659574468,2.1100000000000003,7.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RO,ROMANIA,119.994,319.1329787234043,6.181,18.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MU,MAURITIUS,150.712,400.8297872340425,14.024,50.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RS,SERBIA,243.779,648.3484042553191,129.67999999999998,70.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MO,MACAU,795.019,2114.4122340425533,13.82,79.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PE,PERU,1583.313,4210.938829787235,37.349,172.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,FZ,FREE ZONE JABAL ALI,72.905,193.8962765957447,89.0,178.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GT,GUATEMALA,771.781,2052.609042553192,62.844,199.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MK,MACEDONIA,1117.292,2971.5212765957444,84.643,200.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,DO,DOMINICAN REPUBLIC,277.443,737.8803191489361,197.95,213.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,FR,FRANCE,1906.0440000000003,5069.26595744681,59.56,310.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ID,INDONESIA,3424.824,9108.574468085106,376.88499999999993,1041.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AE,UNITED ARAB EMIRATES,3619.643,9626.71010638298,415.206,1428.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,JO,JORDAN,7093.802,18866.49468085106,1179.0790000000002,4314.0,NO,2023-06-01
2023,06 June,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CN,CHINA,123759.55100000004,329147.7420212767,28644.989,63408.0,NO,2023-06-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MR,MAURITANIA,41.225,109.64095744680851,6.171,1.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GR,GREECE,152.20800000000003,404.808510638298,20.596,12.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,US,UNITED STATES OF AMERICA,639.291,1700.2420212765958,24.506000000000004,20.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GE,GEORGIA,128.648,342.1489361702128,9.754,31.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SG,SINGAPORE,131.034,348.49468085106383,39.44,76.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KE,KENYA,113.037,300.63031914893617,82.52,97.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MU,MAURITIUS,496.924,1321.606382978723,52.771999999999984,156.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PE,PERU,1931.71,5137.526595744681,59.449,159.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AL,ALBANIA,3114.306,8282.728723404256,56.0,176.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TN,TUNISIA,2440.5230000000006,6490.752659574469,70.75599999999999,184.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NI,NICARAGUA,387.927,1031.7207446808509,230.156,289.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ID,INDONESIA,4484.502,11926.867021276594,552.898,2066.0,NO,2023-07-01
2023,07 July,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MA,MOROCCO,17711.84300000001,47105.96542553195,1700.7850000000003,9121.0,NO,2023-07-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BD,BANGLADESH,191864.229,510277.204787234,35607.38600000001,156766.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BG,BULGARIA,190.146,505.70744680851067,45.713,134.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CA,CANADA,82.445,219.26861702127653,0.5,1.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ET,ETHIOPIA,14.43,38.37765957446808,4.15,7.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GE,GEORGIA,262.63800000000003,698.5053191489362,136.77200000000002,72.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,HN,HONDURAS,1076.624,2863.36170212766,54.87,165.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IT,ITALY,14671.895999999995,39020.99999999999,244.728,658.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KW,KUWAIT,71.336,189.7234042553192,14.0,27.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MA,MOROCCO,15300.91,40693.90957446808,646.534,3983.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MG,MADAGASCAR,192.518,512.0159574468084,3.76,25.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MK,MACEDONIA,373.089,992.2579787234042,22.717,68.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MO,MACAU,131.474,349.6648936170212,2.0,1.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MX,MEXICO,359.20399999999995,955.3297872340424,156.857,68.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PK,PAKISTAN,33852.693,90033.7579787234,2243.255,6700.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PT,PORTUGAL,41308.477000000006,109862.97074468086,896.5149999999999,3915.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SV,EL SALVADOR,107.527,285.9760638297872,6.553999999999999,27.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TH,THAILAND,1074.97,2858.9627659574467,1329.26,100.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TR,TURKEY,109471.67600000004,291148.07446808525,11345.269,52246.0,NO,2023-04-01
2023,04 April,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,VN,VIETNAM,24002.948,63837.62765957446,2356.16,5874.0,NO,2023-04-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BD,BANGLADESH,174770.91800000024,464816.2712765964,35329.80800000009,106532.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CO,COLOMBIA,27.004,71.81914893617022,1.932,4.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,EG,EGYPT,8986.716,23900.840425531915,259.095,1311.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GE,GEORGIA,86.734,230.6755319148936,5.427,18.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GR,GREECE,2043.314,5434.345744680852,64.432,501.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ID,INDONESIA,20088.63499999999,53427.22074468082,4000.9759999999983,3918.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MA,MOROCCO,7952.236999999995,21149.56648936169,450.88800000000015,2112.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MG,MADAGASCAR,425.088,1130.5531914893616,30.093000000000007,116.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MK,MACEDONIA,1432.223,3809.103723404255,90.34799999999998,232.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MX,MEXICO,434.2790000000001,1154.9973404255322,27.634000000000004,72.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MY,MALAYSIA,926.97,2465.3457446808507,58.232000000000006,212.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,OM,SULTANATE OMAN,48.737,129.61968085106383,9.51,24.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PK,PAKISTAN,11333.987,30143.58244680851,2398.1479999999992,2034.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RS,SERBIA,93.08899999999998,247.5771276595744,4.8420000000000005,22.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SA,SAUDI ARABIA,16.685,44.375,5.0,30.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TR,TURKEY,75364.88699999986,200438.5292553188,8164.723000000001,29766.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TZ,TANZANIA,254.318,676.377659574468,67.46000000000001,186.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,US,UNITED STATES OF AMERICA,386.00900000000007,1026.619680851064,3.09,7.0,NO,2023-10-01
2023,10 October,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,VN,VIETNAM,27421.491,72929.49734042554,4267.435999999994,15581.0,NO,2023-10-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ES,SPAIN,0.26,0.68,0.1,1.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ET,ETHIOPIA,7.39,19.66,0.66,3.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,HN,HONDURAS,10.28,27.33,1.04,4.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CO,COLOMBIA,13.15,34.98,0.3,1.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,FZ,FREE ZONE JABAL ALI,20.39,54.22,7.66,34.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CM,CAMEROON,21.89,58.22,3.09,8.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BR,BRAZIL,35.29,93.86,0.1,1.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,NI,NICARAGUA,46.04,122.46,3.1,10.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,JP,JAPAN,46.68,124.16,15.36,12.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,LS,LESOTHO,66.56,177.02,10.64,38.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ZA,SOUTH AFRICA,67.63,179.86,9.78,20.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CZ,CZECH REPUBLIC,70.11,186.46,10.37,24.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KE,KENYA,88.77,236.08,12.64,52.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SV,EL SALVADOR,98.88,262.97,7.02,16.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MU,MAURITIUS,103.78,276.02,3.81,13.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,LT,LITHUANIA,130.63,347.41,0.3,1.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AR,ARGENTINA,160.71,427.43,22.71,40.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,SE,SWEDEN,201.4,535.63,4.0,6.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MK,MACEDONIA,203.79,541.98,15.81,37.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,HK,HONG KONG,204.07,542.74,26.17,52.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,RS,SERBIA,243.89,648.63,30.76,75.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MG,MADAGASCAR,273.6,727.66,30.97,109.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,DE,GERMANY,300.97,800.45,45.94,76.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BE,BELGIUM,377.21,1003.22,55.68,78.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MX,MEXICO,378.3,1006.1,50.38,140.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,US,UNITED STATES OF AMERICA,478.15,1271.68,3.72,10.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,UA,UKRAINE,494.77,1315.87,5.0,24.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,JO,JORDAN,546.6,1453.72,38.72,107.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PH,PHILIPPINES,585.89,1558.21,62.24,132.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MM,MYANMAR,656.21,1745.23,147.73,394.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KR,REPUBLIC OF KOREA,912.36,2426.48,141.6,624.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AL,ALBANIA,928.46,2469.31,29.56,91.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,,NAMIBIA,1077.01,2864.4,159.74,316.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,FR,FRANCE,1093.79,2909.01,10.0,28.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GB,UNITED KINGDOM,1234.77,3283.96,104.76,212.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,GT,GUATEMALA,1252.67,3331.57,62.67,239.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TH,THAILAND,1508.71,4012.53,381.53,635.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MY,MALAYSIA,1893.97,5037.15,143.1,540.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,MA,MOROCCO,1968.02,5234.09,120.91,562.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,EG,EGYPT,2265.4,6025.01,288.45,1191.98,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,LK,SRI LANKA,2551.66,6786.34,177.49,411.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PE,PERU,2934.57,7804.7,80.22,422.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BG,BULGARIA,6179.78,16435.57,277.6,623.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AE,UNITED ARAB EMIRATES,8312.28,22107.13,527.76,2097.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TN,TUNISIA,12216.97,32491.93,220.32,1257.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,ID,INDONESIA,13684.43,36394.76,2584.3,7195.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PK,PAKISTAN,13963.06,37135.8,2695.86,5008.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,KH,CAMBODIA,30474.51,81049.22,2239.01,6675.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IT,ITALY,35843.99,95329.77,416.63,1071.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,VN,VIETNAM,35927.76,95552.55,3499.9,11287.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,PT,PORTUGAL,45385.64,120706.49,425.45,1784.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,TR,TURKEY,61005.56,162248.82,5094.08,20153.0,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BD,BANGLADESH,186427.54,495817.93,35594.31,154277.82,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,CN,CHINA,214320.7,570001.87,34854.53,90742.34,NO,2024-01-01
2024,01-January,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,IN,INDIA,461785.56,1228153.1,99612.75,368449.9,NO,2024-01-01
2024,02-February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AE,UNITED ARAB EMIRATES,869.88,2313.52,209.05,247.0,NO,2024-02-01
2024,02-February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,AL,ALBANIA,121.98,324.42,16.41,40.0,NO,2024-02-01
2024,02-February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BD,BANGLADESH,151595.9,403180.58,23155.59,105107.0,NO,2024-02-01
2024,02-February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BE,BELGIUM,41.13,109.38,7.0,8.0,NO,2024-02-01
2024,02-February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BG,BULGARIA,5377.15,14300.94,236.07,680.0,NO,2024-02-01
2024,02-February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BN,BRUNEI,187.16,497.76,128.0,5.0,NO,2024-02-01
2024,02-February,61091000,KNITTED T-SHIRTS AND OTHER VESTS OF COTTON,BZ,BELIZE,1.6,4.26,0.44,1.0,NO,2024-02-01
